Age,BusinessTravel,DailyRate,Department,DistanceFemaleroMaleHoMalee,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolveMaleent,JobSatisfaction,MartialStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisFemaleaction,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
38,Non-Travel,1379,Research & DevelopMaleent,1,2,110,17600,14080,Sales Executive,14,Other,1,77-7933095,1,Female,2,2,Married,2,Yes,No,16,1,2,80,1,5,1,2,30,19,6,1,Yes
40,Travel_Femalerequently,530,Sales,47,2,64,10240,8192,Manager,16,Other,1,96-3945717,2,Female,1,1,Single,4,Yes,No,13,2,2,80,1,26,6,2,29,9,8,3,Yes
39,Non-Travel,419,Sales,44,2,137,21920,17536,Research Scientist,16,Human Resources,1,75-2229801,2,Male,1,3,Married,4,Yes,No,12,2,3,80,1,9,4,2,39,8,15,2,No
51,Travel_Femalerequently,788,Sales,21,1,129,20640,16512,Sales Representative,12,Human Resources,1,93-9709216,3,Male,2,4,Married,1,Yes,No,16,1,1,80,0,17,1,2,18,11,2,16,Yes
18,Non-Travel,818,Sales,1,2,43,6880,5504,Sales Representative,16,Human Resources,1,18-4955873,3,Female,4,2,Married,8,Yes,No,13,2,3,80,1,2,1,3,12,17,5,12,Yes
56,Travel_Femalerequently,122,Research & DevelopMaleent,30,1,82,13120,10496,Laboratory Technician,16,Medical,1,45-2469860,3,Male,3,1,Single,7,Yes,No,16,3,4,80,1,20,6,3,23,4,2,11,No
42,Non-Travel,803,Research & DevelopMaleent,16,4,113,18080,14464,Sales Executive,18,Life Sciences ,1,34-7564184,3,Male,1,1,Single,4,Yes,No,14,2,3,80,3,8,2,2,4,3,12,3,No
53,Travel_Rarely,511,Human Resources,15,5,63,10080,8064,Research Director,20,Sales,1,82-7595581,4,Female,1,2,Single,4,Yes,No,22,1,1,80,2,13,0,4,22,19,9,12,Yes
19,Travel_Rarely,1051,Sales,47,4,106,16960,13568,Sales Executive,18,Human Resources,1,46-8774881,4,Male,3,3,Single,4,Yes,No,17,1,2,80,2,36,4,1,11,20,2,0,Yes
29,Travel_Rarely,1303,Sales,36,3,83,13280,10624,Human Resources,16,Medical,1,07-8365030,3,Female,3,1,Single,4,Yes,No,20,3,2,80,1,7,4,3,39,11,11,17,Yes
40,Non-Travel,641,Human Resources,42,5,37,5920,4736,Manufacturing Director,16,Other,1,10-3939957,4,Male,1,3,Single,1,Yes,No,22,3,3,80,3,35,4,4,16,4,5,0,No
25,Travel_Femalerequently,169,Research & DevelopMaleent,26,2,115,18400,14720,Manager,14,Sales,1,11-4939544,4,Male,3,3,Single,1,Yes,No,12,2,3,80,0,24,4,1,9,12,3,10,No
27,Travel_Femalerequently,242,Research & DevelopMaleent,1,1,45,7200,5760,Laboratory Technician,16,Other,1,48-3566019,4,Female,1,4,Single,7,Yes,No,25,4,1,80,0,16,5,1,1,8,4,10,Yes
51,Non-Travel,1417,Research & DevelopMaleent,13,3,56,8960,7168,Manager,16,Human Resources,1,54-3879994,4,Male,2,3,Married,0,Yes,No,21,1,2,80,1,4,4,1,18,19,15,7,No
43,Travel_Rarely,1497,Sales,38,2,57,9120,7296,Research Scientist,16,Other,1,01-7889790,4,Female,4,2,Married,6,Yes,No,15,3,4,80,0,13,5,4,36,19,3,13,No
54,Travel_Rarely,1423,Human Resources,38,5,144,23040,18432,Manufacturing Director,16,Medical,1,44-2683065,2,Male,1,3,Married,4,Yes,No,25,2,4,80,3,14,5,4,5,10,11,1,No
44,Travel_Femalerequently,405,Human Resources,1,2,142,22720,18176,Research Scientist,16,Other,1,60-4472220,3,Female,4,1,Married,4,Yes,No,14,1,1,80,0,29,3,3,27,18,6,11,No
28,Travel_Rarely,304,Sales,50,2,112,17920,14336,Research Director,20,Technical Degree,1,44-3291350,4,Male,4,2,Married,4,Yes,No,19,2,3,80,0,30,1,3,9,0,0,3,No
47,Travel_Femalerequently,755,Research & DevelopMaleent,6,1,97,15520,12416,Sales Representative,16,Life Sciences ,1,00-5284187,3,Male,4,2,Married,6,Yes,No,12,4,3,80,1,28,0,1,2,6,4,17,No
56,Travel_Femalerequently,1352,Sales,45,1,36,5760,4608,Laboratory Technician,18,Life Sciences ,1,85-0728228,3,Female,1,4,Married,4,Yes,No,10,2,3,80,0,23,6,2,28,13,6,6,Yes
39,Non-Travel,603,Sales,18,1,85,13600,10880,Sales Representative,12,Human Resources,1,15-4922441,1,Female,4,4,Single,1,Yes,No,24,1,4,80,0,14,1,2,17,4,13,14,No
42,Travel_Rarely,1071,Sales,20,5,91,14560,11648,Manufacturing Director,14,Human Resources,1,41-8521630,2,Female,3,2,Married,8,Yes,No,12,4,1,80,2,39,5,4,40,20,0,7,No
53,Non-Travel,1455,Research & DevelopMaleent,41,3,121,19360,15488,Manager,16,Human Resources,1,65-5681924,2,Female,1,4,Single,3,Yes,No,16,4,4,80,1,5,4,3,7,18,1,10,No
52,Travel_Rarely,575,Human Resources,22,4,94,15040,12032,Manager,16,Other,1,59-0506846,4,Male,3,4,Married,7,Yes,No,23,1,1,80,3,19,6,2,27,9,1,11,Yes
49,Travel_Femalerequently,423,Human Resources,37,3,37,5920,4736,Laboratory Technician,18,Life Sciences ,1,69-7059843,4,Female,1,3,Married,1,Yes,No,19,3,4,80,1,5,6,1,19,8,12,16,No
51,Non-Travel,435,Research & DevelopMaleent,42,4,142,22720,18176,Research Scientist,16,Other,1,46-1047697,4,Male,3,3,Married,4,Yes,No,17,4,3,80,2,1,2,1,23,18,6,16,No
46,Travel_Rarely,283,Research & DevelopMaleent,45,5,68,10880,8704,Sales Executive,14,Other,1,80-3548373,1,Male,4,1,Single,3,Yes,No,13,4,3,80,2,15,6,2,11,19,14,8,No
57,Travel_Rarely,798,Research & DevelopMaleent,33,4,52,8320,6656,Manager,18,Human Resources,1,28-3806480,3,Female,3,1,Married,5,Yes,No,14,3,4,80,2,1,5,4,36,19,9,0,No
58,Non-Travel,347,Sales,37,4,139,22240,17792,Sales Executive,14,Other,1,33-0602436,2,Female,2,3,Single,5,Yes,No,19,1,1,80,2,5,3,2,13,15,4,17,Yes
18,Non-Travel,536,Sales,12,3,33,5280,4224,Human Resources,14,Other,1,26-0578848,1,Female,2,4,Single,5,Yes,No,13,1,2,80,1,13,6,2,3,19,11,15,No
45,Travel_Rarely,234,Research & DevelopMaleent,31,2,130,20800,16640,Research Scientist,20,Other,1,29-2505889,4,Female,4,4,Married,5,Yes,No,21,4,2,80,1,15,4,1,11,9,2,15,No
54,Travel_Rarely,370,Sales,24,3,132,21120,16896,Research Director,16,Other,1,53-1542965,3,Male,2,4,Married,4,Yes,No,22,1,2,80,1,20,5,1,5,11,8,9,No
19,Travel_Femalerequently,750,Research & DevelopMaleent,17,5,58,9280,7424,Research Director,20,Other,1,99-4053998,2,Female,1,1,Single,5,Yes,No,23,3,3,80,3,15,2,3,5,10,14,14,No
30,Travel_Femalerequently,849,Sales,9,2,143,22880,18304,Sales Executive,16,Technical Degree,1,78-7052720,3,Male,3,2,Single,5,Yes,No,15,2,2,80,1,2,3,1,26,0,13,9,Yes
59,Travel_Rarely,1212,Human Resources,42,3,39,6240,4992,Sales Representative,16,Life Sciences ,1,41-8789855,4,Male,4,4,Single,1,Yes,No,24,1,1,80,2,21,0,2,31,0,7,3,No
48,Travel_Femalerequently,1238,Sales,29,2,56,8960,7168,Research Scientist,18,Sales,1,85-3101299,2,Female,3,3,Single,4,Yes,No,25,3,3,80,0,17,6,4,13,16,13,9,No
32,Non-Travel,1313,Research & DevelopMaleent,42,4,37,5920,4736,Laboratory Technician,14,Human Resources,1,93-7979674,4,Male,4,2,Single,2,Yes,No,12,2,1,80,3,17,3,3,40,11,4,1,Yes
48,Travel_Femalerequently,939,Human Resources,33,1,36,5760,4608,Human Resources,14,Sales,1,01-0122343,1,Female,4,1,Single,4,Yes,No,18,1,2,80,0,22,6,4,40,13,6,5,Yes
52,Non-Travel,1194,Research & DevelopMaleent,18,4,38,6080,4864,Laboratory Technician,16,Life Sciences ,1,43-1821934,2,Female,4,4,Single,8,Yes,No,21,4,4,80,2,0,2,3,30,10,6,0,No
46,Travel_Femalerequently,743,Sales,27,3,122,19520,15616,Research Director,16,Technical Degree,1,03-1927705,2,Female,4,2,Single,4,Yes,No,24,1,3,80,2,22,5,3,6,3,10,11,Yes
50,Travel_Femalerequently,792,Research & DevelopMaleent,16,1,52,8320,6656,Sales Representative,12,Life Sciences ,1,11-0669691,2,Male,4,2,Single,7,Yes,No,25,2,3,80,1,28,6,4,8,3,3,14,Yes
23,Non-Travel,861,Human Resources,23,2,123,19680,15744,Research Scientist,20,Medical,1,35-1522936,1,Female,2,4,Married,0,Yes,No,24,3,3,80,1,13,2,1,36,11,14,11,No
32,Travel_Femalerequently,157,Research & DevelopMaleent,41,3,74,11840,9472,Manufacturing Director,14,Life Sciences ,1,10-9579478,2,Male,3,2,Single,8,Yes,No,18,2,4,80,1,15,0,1,32,4,15,3,No
46,Non-Travel,380,Sales,8,1,105,16800,13440,Laboratory Technician,18,Life Sciences ,1,85-0327628,3,Male,4,3,Single,7,Yes,No,24,3,4,80,1,29,1,3,7,3,15,3,No
24,Travel_Rarely,819,Sales,35,1,125,20000,16000,Laboratory Technician,18,Other,1,23-5778956,4,Female,2,4,Single,2,Yes,No,13,3,4,80,1,5,0,4,38,16,2,6,No
41,Travel_Rarely,145,Research & DevelopMaleent,28,4,78,12480,9984,Manager,16,Sales,1,84-9646476,3,Male,1,3,Married,6,Yes,No,21,4,3,80,2,1,0,2,24,0,14,9,Yes
30,Travel_Femalerequently,621,Sales,38,3,56,8960,7168,Laboratory Technician,16,Medical,1,89-7111559,2,Female,2,3,Single,4,Yes,No,15,3,3,80,2,2,1,2,28,18,4,11,No
52,Travel_Rarely,881,Sales,8,4,119,19040,15232,Manufacturing Director,14,Life Sciences ,1,27-0441564,4,Male,1,4,Married,0,Yes,No,16,3,3,80,2,14,4,3,1,0,7,12,No
26,Travel_Rarely,403,Human Resources,31,1,118,18880,15104,Sales Representative,16,Human Resources,1,86-7865222,3,Female,4,4,Single,4,Yes,No,15,1,2,80,0,15,1,3,4,5,9,2,Yes
19,Non-Travel,333,Sales,28,1,108,17280,13824,Laboratory Technician,16,Other,1,31-8504304,2,Male,2,2,Married,7,Yes,No,19,3,4,80,0,24,4,2,25,14,6,9,No
50,Travel_Rarely,1269,Human Resources,8,5,94,15040,12032,Research Scientist,20,Technical Degree,1,14-6568501,3,Male,3,3,Single,8,Yes,No,23,4,1,80,3,4,5,4,17,7,15,5,Yes
39,Non-Travel,346,Sales,14,3,88,14080,11264,Sales Executive,16,Life Sciences ,1,08-3864952,2,Female,3,2,Married,8,Yes,No,23,1,1,80,1,21,1,1,21,20,0,3,No
53,Travel_Rarely,1173,Research & DevelopMaleent,18,3,113,18080,14464,Research Scientist,20,Human Resources,1,83-7811699,1,Male,2,1,Married,1,Yes,No,23,2,2,80,2,36,2,4,17,12,7,3,Yes
33,Travel_Femalerequently,1170,Sales,39,3,81,12960,10368,Healthcare Representative,14,Other,1,57-9117997,1,Male,1,4,Married,8,Yes,No,20,3,2,80,1,18,4,3,39,5,15,1,Yes
36,Travel_Femalerequently,714,Research & DevelopMaleent,26,2,105,16800,13440,Sales Executive,16,Human Resources,1,61-7015390,2,Male,3,2,Married,8,Yes,No,13,1,4,80,1,13,5,1,7,18,4,15,No
51,Non-Travel,1312,Human Resources,3,4,56,8960,7168,Manager,16,Human Resources,1,17-0494972,1,Female,4,4,Married,7,Yes,No,14,3,1,80,2,3,4,1,4,16,0,15,Yes
22,Non-Travel,714,Sales,10,5,89,14240,11392,Research Director,20,Life Sciences ,1,52-2460018,1,Female,2,2,Married,6,Yes,No,24,3,4,80,3,24,1,3,10,1,6,9,No
18,Travel_Rarely,786,Sales,38,4,58,9280,7424,Human Resources,14,Medical,1,37-0410687,1,Female,3,4,Married,3,Yes,No,18,3,3,80,3,3,5,1,35,17,1,11,No
39,Travel_Rarely,880,Sales,16,1,87,13920,11136,Healthcare Representative,12,Technical Degree,1,26-9210131,4,Male,3,2,Single,4,Yes,No,14,3,1,80,1,16,6,4,3,5,10,14,No
54,Travel_Femalerequently,260,Sales,43,3,150,24000,19200,Research Scientist,20,Human Resources,1,50-5318623,1,Male,4,4,Married,3,Yes,No,17,3,4,80,1,32,1,2,27,15,3,13,No
51,Non-Travel,541,Human Resources,37,5,31,4960,3968,Sales Executive,18,Medical,1,89-8402500,4,Female,2,1,Single,6,Yes,No,24,1,1,80,2,13,1,2,14,16,9,16,Yes
57,Travel_Rarely,1294,Research & DevelopMaleent,18,5,76,12160,9728,Manufacturing Director,16,Technical Degree,1,87-9059741,4,Male,1,3,Married,5,Yes,No,10,4,3,80,3,12,2,1,20,10,3,13,No
28,Travel_Rarely,313,Sales,39,5,114,18240,14592,Sales Executive,14,Human Resources,1,96-1487516,1,Female,3,4,Single,4,Yes,No,18,1,1,80,2,11,5,4,24,8,14,10,Yes
60,Non-Travel,475,Sales,20,2,51,8160,6528,Sales Executive,16,Life Sciences ,1,47-3528198,1,Female,1,3,Married,8,Yes,No,12,3,1,80,0,18,5,2,6,19,1,11,Yes
50,Travel_Femalerequently,679,Sales,23,4,64,10240,8192,Sales Representative,16,Human Resources,1,09-5459522,3,Male,1,4,Single,8,Yes,No,20,4,4,80,2,32,1,2,6,9,15,3,No
33,Travel_Rarely,863,Human Resources,16,1,110,17600,14080,Laboratory Technician,18,Life Sciences ,1,90-0414148,1,Male,2,3,Married,3,Yes,No,12,3,2,80,1,24,4,2,4,17,12,12,No
59,Travel_Femalerequently,422,Research & DevelopMaleent,50,5,119,19040,15232,Manufacturing Director,16,Human Resources,1,45-6129528,4,Male,4,3,Single,7,Yes,No,21,3,3,80,2,38,5,1,17,12,5,9,No
37,Travel_Femalerequently,1497,Sales,33,4,112,17920,14336,Sales Executive,16,Human Resources,1,41-3608637,1,Female,3,1,Married,8,Yes,No,23,1,3,80,2,16,3,1,31,7,0,15,Yes
58,Travel_Femalerequently,676,Research & DevelopMaleent,46,4,119,19040,15232,Manufacturing Director,16,Human Resources,1,40-9925168,1,Female,2,4,Married,3,Yes,No,10,1,2,80,2,3,1,2,6,9,0,2,Yes
32,Travel_Rarely,470,Research & DevelopMaleent,15,5,91,14560,11648,Manufacturing Director,14,Technical Degree,1,76-7546625,3,Male,2,1,Single,8,Yes,No,10,3,1,80,3,21,0,4,21,3,11,1,Yes
52,Non-Travel,862,Sales,10,2,104,16640,13312,Manufacturing Director,16,Life Sciences ,1,27-8341375,1,Male,2,3,Married,5,Yes,No,25,1,4,80,1,20,6,3,12,2,7,5,No
53,Non-Travel,195,Sales,12,4,107,17120,13696,Sales Executive,18,Medical,1,62-0027935,3,Male,2,4,Married,7,Yes,No,16,2,3,80,2,10,5,3,21,13,2,8,No
26,Non-Travel,421,Research & DevelopMaleent,41,3,149,23840,19072,Research Scientist,18,Human Resources,1,66-1310547,2,Female,3,1,Married,8,Yes,No,13,3,3,80,2,8,2,4,12,15,7,17,Yes
26,Travel_Femalerequently,582,Human Resources,43,2,106,16960,13568,Manufacturing Director,16,Sales,1,06-3607525,2,Female,3,4,Single,3,Yes,No,21,1,2,80,1,35,5,2,34,20,0,3,Yes
53,Non-Travel,880,Research & DevelopMaleent,14,3,142,22720,18176,Sales Executive,16,Sales,1,55-0759785,2,Male,1,1,Married,3,Yes,No,15,2,2,80,2,33,1,3,18,7,7,2,Yes
30,Non-Travel,1196,Research & DevelopMaleent,22,5,46,7360,5888,Manufacturing Director,14,Life Sciences ,1,28-0839184,3,Female,4,2,Married,7,Yes,No,22,2,3,80,3,16,1,4,31,17,4,17,No
45,Travel_Femalerequently,165,Sales,21,3,142,22720,18176,Research Director,16,Technical Degree,1,47-5060310,1,Male,2,3,Married,7,Yes,No,15,1,2,80,1,30,1,1,6,8,2,5,No
54,Travel_Rarely,1355,Sales,15,3,97,15520,12416,Healthcare Representative,12,Sales,1,73-2288326,2,Male,2,3,Married,1,Yes,No,15,2,2,80,1,34,3,3,37,0,1,4,Yes
59,Travel_Femalerequently,132,Sales,19,5,48,7680,6144,Sales Executive,16,Medical,1,49-0420843,3,Male,3,2,Single,2,Yes,No,11,3,4,80,2,11,0,2,33,5,5,16,No
22,Non-Travel,159,Sales,21,4,101,16160,12928,Sales Executive,16,Other,1,97-0897296,2,Female,1,3,Single,7,Yes,No,23,2,1,80,2,17,5,2,33,12,10,11,No
32,Travel_Femalerequently,1462,Sales,5,5,32,5120,4096,Manufacturing Director,16,Other,1,56-2640871,4,Male,2,2,Single,2,Yes,No,25,3,1,80,2,39,1,3,35,10,4,17,No
56,Travel_Femalerequently,1137,Human Resources,12,5,139,22240,17792,Manufacturing Director,16,Human Resources,1,65-3368481,2,Female,3,1,Married,8,Yes,No,10,1,1,80,3,12,4,3,16,5,5,13,Yes
48,Travel_Rarely,205,Research & DevelopMaleent,22,5,32,5120,4096,Sales Executive,18,Other,1,44-3444049,3,Male,1,2,Married,4,Yes,No,20,4,2,80,3,22,1,1,28,12,12,6,No
43,Travel_Rarely,944,Sales,12,4,56,8960,7168,Sales Executive,16,Technical Degree,1,44-0141718,3,Female,3,4,Single,0,Yes,No,24,1,4,80,3,2,0,1,17,13,11,15,No
45,Travel_Rarely,1281,Human Resources,6,5,32,5120,4096,Research Director,20,Life Sciences ,1,78-8449981,2,Male,3,4,Single,8,Yes,No,14,2,2,80,3,22,0,2,35,17,14,7,Yes
57,Travel_Rarely,284,Research & DevelopMaleent,8,3,103,16480,13184,Sales Executive,18,Technical Degree,1,38-2898785,1,Female,2,2,Single,4,Yes,No,14,2,3,80,2,22,3,3,9,13,2,0,Yes
50,Non-Travel,824,Sales,17,3,125,20000,16000,Manager,18,Life Sciences ,1,96-5258699,1,Female,3,4,Married,3,Yes,No,19,4,1,80,1,11,1,2,6,5,4,9,No
50,Travel_Rarely,1181,Research & DevelopMaleent,36,4,137,21920,17536,Research Director,16,Technical Degree,1,06-5344308,4,Female,2,3,Single,2,Yes,No,15,4,3,80,2,7,4,2,17,19,10,13,Yes
34,Non-Travel,1148,Human Resources,28,1,70,11200,8960,Sales Representative,16,Technical Degree,1,00-0270564,2,Male,3,3,Single,7,Yes,No,10,4,4,80,1,6,1,2,36,10,13,5,No
24,Travel_Femalerequently,302,Research & DevelopMaleent,38,5,55,8800,7040,Research Director,16,Human Resources,1,90-8560917,2,Female,2,4,Single,6,Yes,No,13,3,4,80,2,5,4,2,37,3,15,10,No
44,Travel_Rarely,209,Research & DevelopMaleent,18,4,137,21920,17536,Sales Executive,18,Human Resources,1,81-2658561,2,Male,4,2,Single,1,Yes,No,10,4,3,80,3,1,0,4,2,1,3,4,Yes
27,Travel_Rarely,208,Research & DevelopMaleent,17,2,144,23040,18432,Research Director,18,Sales,1,42-2766391,4,Female,1,2,Single,3,Yes,No,20,1,1,80,1,3,2,3,23,5,7,0,No
58,Non-Travel,1470,Research & DevelopMaleent,8,1,111,17760,14208,Laboratory Technician,18,Technical Degree,1,16-4316454,2,Female,2,4,Single,1,Yes,No,21,2,1,80,1,10,2,1,15,17,11,8,Yes
53,Travel_Rarely,363,Research & DevelopMaleent,26,4,135,21600,17280,Sales Executive,16,Medical,1,05-2660150,1,Male,3,2,Single,7,Yes,No,16,4,4,80,3,5,1,2,12,3,13,8,No
42,Travel_Rarely,316,Human Resources,34,1,52,8320,6656,Laboratory Technician,16,Other,1,66-0471729,3,Male,1,4,Married,8,Yes,No,13,4,4,80,1,40,6,2,28,3,15,15,No
59,Non-Travel,527,Human Resources,12,1,105,16800,13440,Healthcare Representative,14,Medical,1,01-4157892,1,Male,1,1,Married,3,Yes,No,25,2,3,80,1,38,6,4,26,2,9,5,No
58,Non-Travel,431,Research & DevelopMaleent,20,1,128,20480,16384,Sales Representative,12,Sales,1,48-3424939,1,Female,2,1,Married,5,Yes,No,15,3,2,80,0,14,6,2,4,20,8,1,Yes
23,Travel_Femalerequently,772,Human Resources,29,5,73,11680,9344,Manager,16,Other,1,61-4429778,4,Male,3,3,Single,1,Yes,No,13,1,4,80,2,13,4,4,27,20,12,5,No
37,Non-Travel,1148,Research & DevelopMaleent,1,4,114,18240,14592,Sales Executive,16,Other,1,19-9950658,3,Female,1,4,Married,6,Yes,No,15,4,3,80,3,32,3,4,6,5,11,10,No
18,Travel_Rarely,719,Research & DevelopMaleent,16,1,121,19360,15488,Laboratory Technician,18,Human Resources,1,50-6311505,1,Male,1,4,Single,3,Yes,No,12,1,1,80,0,38,3,3,29,7,0,7,Yes
27,Travel_Femalerequently,221,Research & DevelopMaleent,45,5,108,17280,13824,Research Director,18,Technical Degree,1,02-3027451,4,Male,2,3,Single,0,Yes,No,24,3,4,80,3,34,1,2,20,18,12,14,No
54,Travel_Femalerequently,113,Research & DevelopMaleent,15,2,130,20800,16640,Manufacturing Director,14,Other,1,09-9995483,2,Female,2,2,Married,6,Yes,No,10,3,4,80,1,37,3,2,31,16,4,3,No
54,Travel_Rarely,672,Human Resources,33,3,148,23680,18944,Manufacturing Director,16,Human Resources,1,03-8696475,2,Female,4,1,Single,5,Yes,No,13,4,2,80,1,9,0,2,13,14,4,0,No
20,Non-Travel,580,Human Resources,8,3,119,19040,15232,Research Director,20,Sales,1,70-5657240,2,Female,3,3,Single,6,Yes,No,21,4,3,80,2,7,4,3,17,10,14,4,No
52,Non-Travel,1204,Research & DevelopMaleent,44,1,118,18880,15104,Healthcare Representative,12,Human Resources,1,12-9833143,4,Female,4,3,Married,7,Yes,No,18,2,2,80,1,30,1,1,1,14,14,16,Yes
32,Non-Travel,526,Sales,10,3,94,15040,12032,Healthcare Representative,14,Human Resources,1,28-3285020,1,Male,3,3,Single,3,Yes,No,22,1,2,80,2,2,4,2,7,4,0,12,No
44,Non-Travel,637,Human Resources,37,2,70,11200,8960,Research Director,20,Human Resources,1,70-7894551,1,Male,4,4,Single,4,Yes,No,23,2,2,80,0,19,0,4,26,10,14,3,Yes
41,Travel_Rarely,647,Sales,5,5,38,6080,4864,Human Resources,14,Sales,1,66-6983789,2,Male,3,3,Married,8,Yes,No,22,1,4,80,2,27,6,4,23,5,11,12,No
57,Non-Travel,271,Human Resources,22,2,88,14080,11264,Human Resources,14,Other,1,32-3425868,2,Female,2,2,Married,5,Yes,No,22,2,2,80,1,38,2,3,40,19,9,15,Yes
29,Travel_Rarely,1201,Sales,21,1,137,21920,17536,Healthcare Representative,14,Other,1,17-2787669,3,Female,4,1,Married,3,Yes,No,17,3,3,80,0,36,0,2,33,18,3,17,No
35,Travel_Femalerequently,842,Sales,13,4,150,24000,19200,Research Scientist,16,Life Sciences ,1,31-0784741,3,Male,3,4,Married,4,Yes,No,13,1,2,80,2,39,3,2,29,14,14,16,Yes
43,Non-Travel,819,Sales,31,1,35,5600,4480,Healthcare Representative,14,Life Sciences ,1,59-8463135,4,Male,2,1,Married,2,Yes,No,25,2,3,80,1,6,6,4,22,8,15,12,No
53,Travel_Rarely,943,Sales,36,1,52,8320,6656,Healthcare Representative,16,Human Resources,1,58-6242456,1,Male,1,1,Single,8,Yes,No,23,1,3,80,1,2,3,2,39,7,14,16,Yes
35,Non-Travel,608,Sales,30,3,42,6720,5376,Human Resources,14,Sales,1,53-4278858,1,Female,4,2,Married,3,Yes,No,20,2,3,80,1,21,3,4,25,2,7,12,Yes
21,Non-Travel,395,Human Resources,34,3,54,8640,6912,Healthcare Representative,12,Life Sciences ,1,80-7228813,1,Male,4,2,Married,7,Yes,No,11,2,3,80,1,33,1,4,31,12,13,0,Yes
23,Non-Travel,494,Research & DevelopMaleent,22,5,68,10880,8704,Sales Executive,14,Technical Degree,1,09-8411862,2,Female,4,4,Single,6,Yes,No,19,4,4,80,2,1,2,4,33,12,14,11,No
55,Non-Travel,175,Sales,36,1,98,15680,12544,Human Resources,14,Other,1,99-5493799,1,Female,4,3,Single,5,Yes,No,25,2,2,80,1,35,1,2,1,0,8,16,Yes
54,Travel_Femalerequently,990,Human Resources,33,3,103,16480,13184,Research Scientist,18,Technical Degree,1,83-3735639,3,Male,2,2,Married,6,Yes,No,13,3,4,80,2,23,5,3,0,18,0,16,No
59,Non-Travel,1257,Research & DevelopMaleent,11,1,114,18240,14592,Laboratory Technician,18,Other,1,22-9205587,2,Female,4,4,Single,8,Yes,No,13,3,2,80,1,26,6,2,15,12,2,17,Yes
49,Travel_Femalerequently,887,Human Resources,28,3,144,23040,18432,Sales Executive,16,Life Sciences ,1,81-8218548,4,Female,1,4,Single,6,Yes,No,19,3,4,80,1,27,2,1,29,6,0,8,No
19,Travel_Femalerequently,1231,Sales,50,3,128,20480,16384,Research Director,16,Technical Degree,1,54-9920331,1,Male,1,4,Single,8,Yes,No,14,3,4,80,1,31,1,4,27,19,12,16,No
49,Travel_Femalerequently,1375,Research & DevelopMaleent,25,1,118,18880,15104,Healthcare Representative,14,Medical,1,91-1312698,1,Female,2,4,Single,7,Yes,No,20,2,2,80,1,2,0,3,5,6,15,4,Yes
30,Travel_Femalerequently,1343,Human Resources,37,1,118,18880,15104,Laboratory Technician,18,Life Sciences ,1,77-2616178,3,Male,4,2,Single,4,Yes,No,16,3,4,80,0,35,2,3,23,7,0,9,No
22,Travel_Femalerequently,578,Research & DevelopMaleent,42,2,114,18240,14592,Research Scientist,20,Human Resources,1,29-5301379,1,Male,4,1,Single,6,Yes,No,16,2,4,80,1,31,4,4,1,16,5,16,No
59,Travel_Rarely,692,Sales,11,5,35,5600,4480,Manufacturing Director,14,Human Resources,1,44-7215983,1,Male,2,2,Married,1,Yes,No,14,1,1,80,3,35,3,2,4,7,12,4,No
56,Travel_Femalerequently,223,Human Resources,5,2,101,16160,12928,Research Scientist,16,Life Sciences ,1,65-1342837,1,Male,4,2,Married,8,Yes,No,17,2,4,80,0,35,1,2,13,9,8,15,No
34,Non-Travel,1351,Human Resources,30,5,72,11520,9216,Sales Executive,18,Medical,1,45-1776940,3,Female,1,1,Married,1,Yes,No,23,1,2,80,3,32,6,4,35,2,8,1,No
54,Non-Travel,583,Human Resources,48,1,149,23840,19072,Laboratory Technician,14,Medical,1,29-1920511,2,Female,2,3,Married,5,Yes,No,15,2,1,80,0,35,1,4,38,4,12,12,Yes
57,Non-Travel,758,Research & DevelopMaleent,14,4,136,21760,17408,Research Director,20,Other,1,70-7592842,3,Female,3,4,Married,3,Yes,No,24,4,2,80,2,8,3,1,16,11,15,17,Yes
55,Travel_Femalerequently,1137,Sales,1,2,81,12960,10368,Manufacturing Director,14,Life Sciences ,1,05-9051123,2,Female,3,1,Single,8,Yes,No,13,4,3,80,0,15,3,1,4,14,4,11,No
56,Travel_Femalerequently,1167,Research & DevelopMaleent,21,5,46,7360,5888,Manufacturing Director,16,Other,1,39-4574544,4,Female,1,2,Married,2,Yes,No,16,4,1,80,2,38,3,1,30,9,10,11,No
36,Non-Travel,816,Sales,12,1,139,22240,17792,Human Resources,16,Technical Degree,1,40-6533267,1,Female,1,4,Married,3,Yes,No,23,2,3,80,1,32,6,1,32,7,7,9,No
18,Travel_Rarely,865,Research & DevelopMaleent,18,5,100,16000,12800,Manufacturing Director,14,Sales,1,29-2273771,3,Male,3,4,Married,8,Yes,No,20,1,1,80,2,3,6,4,14,5,1,9,No
49,Travel_Rarely,899,Research & DevelopMaleent,29,5,53,8480,6784,Research Scientist,20,Technical Degree,1,19-6183304,3,Male,4,2,Single,1,Yes,No,18,3,2,80,3,22,0,4,10,16,2,4,Yes
