Age,BusinessTravel,DailyRate,Department,DistanceFromHome,JobLevel,HourlyRate,MonthlyRate,MonthlyIncome,JobRole,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MaritalStatus,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
30,Travel_Rarely,1427,Research & Development,2,1,35,11162,2720,Laboratory Technician,1,Medical,1,198,2,Maleale,2,4,Single,0,Y,No,13,4,3,80,0,6,3,3,5,3,1,2,No
41,Travel_Frequently,857,Research & Development,10,4,91,12888,17181,Manager,3,Life Sciences,1,199,4,Maleale,2,1,Divorced,4,Y,No,13,2,3,80,1,21,2,2,7,6,7,7,No
41,Travel_Rarely,933,Research & Development,9,1,94,6961,2238,Laboratory Technician,4,Life Sciences,1,200,3,Maleale,3,1,Married,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,No
19,Travel_Rarely,1181,Research & Development,3,1,79,16102,1483,Laboratory Technician,1,Medical,1,201,2,Femaleemale,3,2,Single,1,Y,No,14,4,3,80,0,1,3,3,1,0,0,0,No
40,Travel_Frequently,1395,Research & Development,26,2,54,8504,5605,Research Scientist,3,Medical,1,202,2,Femaleemale,3,2,Divorced,1,Y,No,11,1,3,80,1,20,2,3,20,7,2,13,No
35,Travel_Rarely,662,Sales,1,3,94,11439,7295,Sales Executive,5,Marketing,1,204,3,Maleale,3,2,Married,1,Y,No,13,1,3,80,2,10,3,3,10,8,0,6,No
53,Travel_Rarely,1436,Sales,6,2,34,16047,2306,Sales Representative,2,Marketing,1,205,2,Maleale,3,3,Married,2,Y,Yes,20,4,4,80,1,13,3,1,7,7,4,5,No
45,Travel_Rarely,194,Research & Development,9,2,60,10901,2348,Laboratory Technician,3,Life Sciences,1,206,2,Maleale,3,2,Divorced,8,Y,No,18,3,3,80,1,20,2,1,17,9,0,15,No
32,Travel_Frequently,967,Sales,8,3,43,15589,8998,Sales Executive,3,Marketing,1,207,2,Femaleemale,3,4,Single,1,Y,No,14,4,3,80,0,9,2,3,9,8,3,7,No
29,Non-Travel,1496,Research & Development,1,2,41,26283,4319,Manufacturing Director,1,Technical Degree,1,208,4,Maleale,3,3,Married,1,Y,No,13,1,3,80,1,10,1,3,10,7,0,9,No
51,Travel_Rarely,1169,Research & Development,7,2,34,13983,6132,Manufacturing Director,4,Medical,1,211,2,Maleale,2,3,Married,2,Y,No,17,3,3,80,0,10,2,3,1,0,0,0,No
58,Travel_Rarely,1145,Research & Development,9,1,75,11873,3346,Research Scientist,3,Medical,1,214,2,Femaleemale,2,2,Married,4,Y,Yes,20,2,4,80,1,9,3,2,1,0,0,0,No
40,Travel_Rarely,630,Sales,4,3,67,8552,10855,Sales Executive,4,Marketing,1,215,3,Maleale,2,4,Married,7,Y,No,11,1,3,80,1,15,2,2,12,11,2,11,No
34,Travel_Frequently,303,Sales,2,1,75,11314,2231,Sales Representative,4,Marketing,1,216,3,Femaleemale,3,3,Married,6,Y,No,18,4,3,80,1,6,3,3,4,3,1,2,No
22,Travel_Rarely,1256,Research & Development,19,1,80,11992,2323,Research Scientist,1,Medical,1,217,3,Maleale,3,4,Married,1,Y,No,24,1,4,80,2,2,6,3,2,2,2,2,No
27,Non-Travel,691,Research & Development,9,1,57,5970,2024,Research Scientist,3,Medical,1,218,4,Maleale,3,2,Divorced,6,Y,No,18,4,3,80,1,6,1,1,2,2,2,2,No
28,Travel_Rarely,440,Research & Development,21,1,42,6672,2713,Research Scientist,3,Medical,1,221,3,Maleale,3,4,Married,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2,No
57,Travel_Rarely,334,Research & Development,24,3,83,23402,9439,Healthcare Representative,2,Life Sciences,1,223,3,Maleale,4,4,Divorced,3,Y,Yes,16,2,3,80,1,12,2,1,5,3,1,4,No
27,Non-Travel,1450,Research & Development,3,1,79,25326,2566,Research Scientist,3,Medical,1,224,3,Maleale,2,3,Divorced,1,Y,Yes,15,4,3,80,1,1,2,2,1,1,0,1,No
50,Travel_Rarely,1452,Research & Development,11,5,53,17053,19926,Manager,3,Life Sciences,1,226,3,Femaleemale,3,2,Single,3,Y,No,15,2,3,80,0,21,5,3,5,4,4,4,No
41,Travel_Rarely,465,Research & Development,14,1,56,4609,2451,Research Scientist,3,Life Sciences,1,227,1,Maleale,3,3,Divorced,4,Y,No,12,1,3,80,1,13,2,3,9,8,1,8,No
30,Travel_Rarely,1339,Sales,5,3,41,8053,9419,Sales Executive,3,Life Sciences,1,228,2,Femaleemale,3,4,Married,2,Y,No,12,3,3,80,1,12,2,3,10,9,7,4,No
38,Travel_Rarely,702,Sales,1,2,59,12930,8686,Sales Executive,4,Life Sciences,1,230,1,Femaleemale,2,4,Single,4,Y,No,22,3,4,80,0,12,2,4,8,3,0,7,No
32,Travel_Rarely,120,Research & Development,6,1,43,12430,3038,Research Scientist,5,Life Sciences,1,231,3,Maleale,3,3,Single,3,Y,No,20,1,4,80,0,8,2,3,5,4,1,4,No
27,Travel_Rarely,1157,Research & Development,17,1,51,13364,3058,Research Scientist,3,Technical Degree,1,233,3,Maleale,3,2,Married,0,Y,Yes,16,4,3,80,1,6,3,2,5,2,1,1,No
19,Travel_Frequently,602,Sales,1,1,100,20989,2325,Sales Representative,1,Technical Degree,1,235,3,Femaleemale,1,1,Single,0,Y,No,21,1,4,80,0,1,5,4,0,0,0,0,Yes
36,Travel_Frequently,1480,Research & Development,3,1,30,15062,2088,Laboratory Technician,2,Medical,1,238,4,Maleale,3,2,Single,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2,No
30,Non-Travel,111,Research & Development,9,2,66,11012,3072,Laboratory Technician,3,Medical,1,239,3,Maleale,3,1,Divorced,1,Y,No,11,3,3,80,2,12,4,3,12,9,6,10,No
45,Travel_Rarely,1268,Sales,4,2,30,6319,5006,Sales Executive,2,Life Sciences,1,240,3,Femaleemale,3,1,Divorced,4,Y,Yes,11,1,3,80,1,9,3,4,5,4,0,3,No
56,Travel_Rarely,713,Research & Development,8,1,67,13939,4257,Research Scientist,3,Life Sciences,1,241,3,Femaleemale,3,1,Divorced,4,Y,Yes,18,3,3,80,1,19,3,3,2,2,2,2,No
33,Travel_Rarely,134,Research & Development,2,1,90,10515,2500,Research Scientist,3,Life Sciences,1,242,3,Maleale,3,4,Single,0,Y,No,14,1,3,80,0,4,2,4,3,1,0,2,No
19,Travel_Rarely,303,Research & Development,2,1,47,9241,1102,Laboratory Technician,3,Life Sciences,1,243,2,Maleale,2,4,Single,1,Y,No,22,3,4,80,0,1,3,2,1,0,1,0,Yes
46,Travel_Rarely,526,Sales,1,3,92,2137,10453,Sales Executive,2,Marketing,1,244,2,Femaleemale,3,1,Divorced,1,Y,No,25,3,4,80,3,24,2,3,24,13,15,7,No
38,Travel_Rarely,1380,Research & Development,9,1,75,6319,2288,Laboratory Technician,2,Life Sciences,1,245,3,Femaleemale,3,4,Single,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1,No
31,Travel_Rarely,140,Research & Development,12,1,95,6984,3929,Research Scientist,1,Medical,1,246,3,Femaleemale,3,4,Married,8,Y,Yes,23,3,4,80,1,7,0,3,4,2,0,2,No
34,Travel_Rarely,629,Research & Development,27,1,95,5711,2311,Research Scientist,2,Medical,1,247,4,Femaleemale,3,2,Single,2,Y,No,15,4,3,80,0,9,3,3,3,2,1,2,No
41,Travel_Rarely,1356,Sales,20,1,70,21728,3140,Sales Representative,2,Marketing,1,248,2,Femaleemale,3,2,Single,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2,Yes
50,Travel_Rarely,328,Research & Development,1,1,86,3425,3690,Laboratory Technician,3,Medical,1,249,3,Maleale,2,3,Married,2,Y,No,15,4,3,80,1,5,2,2,3,2,0,2,No
53,Travel_Rarely,1084,Research & Development,13,2,57,26250,4450,Manufacturing Director,2,Medical,1,250,4,Femaleemale,4,1,Divorced,1,Y,No,11,3,3,80,2,5,3,3,4,2,1,3,No
33,Travel_Rarely,931,Research & Development,14,1,72,4673,2756,Research Scientist,3,Medical,1,252,4,Femaleemale,3,2,Married,1,Y,No,13,4,3,80,1,8,5,3,8,7,1,6,No
40,Travel_Rarely,989,Research & Development,4,5,46,6499,19033,Manager,1,Medical,1,253,4,Femaleemale,3,3,Married,1,Y,No,14,2,3,80,1,21,2,3,20,8,9,9,No
55,Travel_Rarely,692,Research & Development,14,5,61,13339,18722,Research Director,4,Medical,1,254,3,Maleale,4,2,Single,8,Y,No,11,4,3,80,0,36,3,3,24,15,2,15,No
34,Travel_Frequently,1069,Research & Development,2,2,45,14074,9547,Manufacturing Director,1,Life Sciences,1,256,4,Maleale,2,3,Married,1,Y,No,17,3,3,80,0,10,2,2,10,9,1,9,No
51,Travel_Rarely,313,Research & Development,3,4,98,7192,13734,Healthcare Representative,3,Medical,1,258,4,Femaleemale,3,2,Single,3,Y,No,18,3,3,80,0,21,6,3,7,7,1,0,No
52,Travel_Rarely,699,Research & Development,1,5,65,5678,19999,Manager,4,Life Sciences,1,259,3,Maleale,2,3,Married,0,Y,No,14,1,3,80,1,34,5,3,33,18,11,9,No
27,Travel_Rarely,894,Research & Development,9,1,99,11781,2279,Research Scientist,3,Medical,1,260,4,Femaleemale,3,2,Single,1,Y,No,16,4,3,80,0,7,2,2,7,7,0,3,No
35,Travel_Rarely,556,Research & Development,23,2,50,15497,5916,Manufacturing Director,2,Life Sciences,1,261,2,Maleale,2,3,Married,3,Y,Yes,13,1,3,80,0,8,1,3,1,0,0,1,Yes
43,Non-Travel,1344,Research & Development,7,1,37,5228,2089,Research Scientist,3,Medical,1,262,4,Maleale,4,4,Divorced,4,Y,No,14,4,3,80,3,7,3,4,5,4,2,2,No
45,Non-Travel,1195,Research & Development,2,4,65,20462,16792,Manager,2,Medical,1,264,1,Maleale,2,4,Married,9,Y,No,23,4,4,80,1,22,1,3,20,8,11,8,No
37,Travel_Rarely,290,Research & Development,21,1,65,22977,3564,Research Scientist,3,Life Sciences,1,267,2,Maleale,4,1,Married,1,Y,Yes,12,1,3,80,1,8,3,2,8,7,1,7,No
35,Travel_Frequently,138,Research & Development,2,2,37,15986,4425,Laboratory Technician,3,Medical,1,269,2,Femaleemale,3,2,Single,5,Y,No,11,4,3,80,0,10,5,3,6,2,1,2,No
42,Non-Travel,926,Research & Development,21,2,36,16439,5265,Manufacturing Director,2,Medical,1,270,3,Femaleemale,3,3,Divorced,2,Y,No,16,2,3,80,1,11,5,3,5,3,0,2,No
38,Travel_Rarely,1261,Research & Development,2,2,88,7259,6553,Manufacturing Director,4,Life Sciences,1,271,4,Maleale,3,3,Married,9,Y,No,14,2,3,80,0,14,3,3,1,0,0,0,No
38,Travel_Rarely,1084,Research & Development,29,2,54,4185,6261,Manufacturing Director,3,Technical Degree,1,273,4,Maleale,3,4,Married,3,Y,No,18,1,3,80,1,9,3,1,7,7,1,7,No
27,Travel_Frequently,472,Research & Development,1,2,60,9679,4298,Manufacturing Director,1,Technical Degree,1,274,3,Maleale,2,1,Married,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0,No
49,Non-Travel,1002,Research & Development,18,2,92,23793,6804,Manufacturing Director,4,Life Sciences,1,275,4,Maleale,3,4,Divorced,1,Y,Yes,15,1,3,80,2,7,0,3,7,7,1,7,No
34,Travel_Frequently,878,Research & Development,10,1,43,5972,3815,Research Scientist,4,Medical,1,277,4,Maleale,3,3,Divorced,1,Y,Yes,17,4,3,80,1,5,4,4,5,3,2,0,No
40,Travel_Rarely,905,Research & Development,19,2,99,16523,2741,Laboratory Technician,2,Medical,1,281,3,Maleale,3,4,Married,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7,No
38,Travel_Rarely,1180,Research & Development,29,2,70,11354,6673,Healthcare Representative,1,Medical,1,282,2,Maleale,3,1,Married,7,Y,Yes,19,2,3,80,0,17,2,3,1,0,0,0,Yes
29,Travel_Rarely,121,Sales,27,3,35,24525,7639,Sales Executive,3,Marketing,1,283,2,Femaleemale,3,4,Married,1,Y,No,22,4,4,80,3,10,3,2,10,4,1,9,Yes
22,Travel_Rarely,1136,Research & Development,5,1,60,12392,2328,Research Scientist,3,Life Sciences,1,284,4,Maleale,4,2,Divorced,1,Y,Yes,16,1,3,80,1,4,2,2,4,2,2,2,No
36,Travel_Frequently,635,Research & Development,18,1,73,7703,2153,Laboratory Technician,1,Medical,1,286,2,Femaleemale,3,4,Single,1,Y,No,13,1,3,80,0,8,2,3,8,1,1,7,No
40,Non-Travel,1151,Research & Development,9,2,63,14242,4876,Healthcare Representative,5,Life Sciences,1,287,4,Maleale,2,4,Married,9,Y,No,14,4,3,80,1,5,5,1,3,2,0,2,No
46,Travel_Rarely,644,Research & Development,1,3,97,12368,9396,Healthcare Representative,4,Medical,1,288,4,Maleale,3,1,Divorced,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3,No
32,Travel_Rarely,1045,Sales,4,3,32,25812,10400,Sales Executive,4,Medical,1,291,4,Maleale,1,4,Married,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8,Yes
30,Non-Travel,829,Research & Development,1,3,88,20925,8474,Manufacturing Director,1,Life Sciences,1,292,3,Maleale,2,3,Single,1,Y,No,22,3,4,80,0,12,2,3,11,8,5,8,No
27,Travel_Frequently,1242,Sales,20,2,90,12916,9981,Sales Executive,3,Life Sciences,1,293,4,Femaleemale,3,3,Single,1,Y,No,14,4,3,80,0,7,2,3,7,7,0,7,No
51,Travel_Rarely,1469,Research & Development,8,3,81,15736,12490,Research Director,4,Life Sciences,1,296,2,Maleale,2,2,Married,5,Y,No,16,4,3,80,2,16,5,1,10,9,4,7,No
30,Travel_Rarely,1005,Research & Development,3,1,88,8556,2657,Research Scientist,3,Technical Degree,1,297,4,Femaleemale,3,1,Single,5,Y,Yes,11,3,3,80,0,8,5,3,5,2,0,4,Yes
41,Travel_Rarely,896,Sales,6,3,75,14674,13591,Manager,3,Life Sciences,1,298,4,Femaleemale,3,4,Single,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0,No
30,Travel_Frequently,334,Sales,26,2,52,22967,6696,Sales Executive,4,Marketing,1,299,3,Femaleemale,2,1,Single,5,Y,No,15,3,3,80,0,9,5,2,6,3,0,1,Yes
29,Travel_Rarely,992,Research & Development,1,1,85,19757,2058,Research Scientist,3,Technical Degree,1,300,3,Maleale,3,3,Single,0,Y,No,14,4,3,80,0,7,1,2,6,2,1,5,Yes
45,Non-Travel,1052,Sales,6,3,57,16840,8865,Sales Executive,3,Medical,1,302,4,Femaleemale,2,4,Single,6,Y,No,12,4,3,80,0,23,2,3,19,7,12,8,No
54,Travel_Rarely,1147,Sales,3,2,52,17011,5940,Sales Executive,3,Marketing,1,303,4,Femaleemale,3,1,Married,2,Y,No,14,4,3,80,1,16,4,3,6,2,0,5,No
36,Travel_Rarely,1396,Research & Development,5,2,62,9945,5914,Laboratory Technician,2,Life Sciences,1,304,4,Maleale,3,2,Single,8,Y,No,16,4,3,80,0,16,3,4,13,11,3,7,No
33,Travel_Rarely,147,Research & Development,4,1,47,13248,2622,Research Scientist,4,Medical,1,305,3,Femaleemale,2,2,Married,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,No
37,Travel_Frequently,663,Research & Development,11,3,47,10056,12185,Research Director,3,Other,1,306,2,Maleale,3,4,Divorced,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7,No
38,Travel_Rarely,119,Sales,3,3,76,9647,10609,Sales Executive,3,Life Sciences,1,307,1,Maleale,3,3,Divorced,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13,No
31,Non-Travel,979,Research & Development,1,2,90,4381,4345,Manufacturing Director,4,Medical,1,308,3,Maleale,1,3,Married,0,Y,No,12,4,3,80,1,6,2,3,5,4,1,4,No
59,Travel_Rarely,142,Research & Development,3,1,70,8456,2177,Research Scientist,3,Life Sciences,1,309,3,Maleale,2,4,Married,3,Y,No,17,1,3,80,1,7,6,3,1,0,0,0,No
37,Travel_Frequently,319,Sales,4,1,41,2539,2793,Sales Representative,4,Marketing,1,311,1,Maleale,3,4,Divorced,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8,No
29,Travel_Frequently,1413,Sales,1,3,42,6599,7918,Sales Executive,1,Medical,1,312,2,Femaleemale,3,4,Married,1,Y,No,14,4,3,80,1,11,5,3,11,10,4,1,No
35,Travel_Frequently,944,Sales,1,3,92,9096,8789,Sales Executive,3,Marketing,1,314,3,Femaleemale,3,3,Single,1,Y,No,14,1,3,80,0,10,3,4,10,7,0,8,No
29,Travel_Rarely,896,Research & Development,18,1,86,14961,2389,Research Scientist,1,Medical,1,315,3,Maleale,2,4,Single,1,Y,Yes,13,3,3,80,0,4,3,2,4,3,0,1,Yes
52,Travel_Rarely,1323,Research & Development,2,1,89,3300,3212,Laboratory Technician,3,Life Sciences,1,316,3,Femaleemale,2,4,Single,7,Y,No,15,2,3,80,0,6,3,2,2,2,2,2,No
42,Travel_Rarely,532,Research & Development,4,5,58,4933,19232,Manager,2,Technical Degree,1,319,3,Maleale,3,4,Married,1,Y,No,11,4,3,80,0,22,3,3,22,17,11,15,No
59,Travel_Rarely,818,Human Resources,6,1,52,25657,2267,Human Resources,2,Medical,1,321,2,Maleale,3,3,Married,8,Y,No,17,4,3,80,0,7,2,2,2,2,2,2,No
50,Travel_Rarely,854,Sales,1,5,68,24118,19517,Manager,4,Medical,1,323,4,Femaleemale,3,4,Divorced,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6,No
33,Travel_Rarely,813,Research & Development,14,1,58,22149,2436,Laboratory Technician,3,Medical,1,325,3,Maleale,3,4,Married,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,Yes
43,Travel_Rarely,1034,Sales,16,4,80,7744,16064,Manager,3,Marketing,1,327,4,Femaleemale,3,4,Married,5,Y,Yes,22,3,4,80,1,22,3,3,17,13,1,9,No
33,Travel_Rarely,465,Research & Development,2,1,39,21509,2707,Laboratory Technician,2,Life Sciences,1,328,1,Femaleemale,3,1,Married,7,Y,No,20,1,4,80,0,13,3,4,9,7,1,7,Yes
52,Non-Travel,771,Sales,2,5,79,21030,19068,Manager,4,Life Sciences,1,329,1,Maleale,2,3,Single,1,Y,Yes,18,4,3,80,0,33,2,4,33,7,15,12,No
32,Travel_Rarely,1401,Sales,4,1,56,20990,3931,Sales Representative,2,Life Sciences,1,330,3,Femaleemale,3,2,Married,2,Y,No,11,1,3,80,1,6,5,3,4,3,1,2,No
32,Travel_Rarely,515,Research & Development,1,1,62,9571,3730,Laboratory Technician,3,Life Sciences,1,331,4,Maleale,2,3,Single,0,Y,Yes,14,4,3,80,0,4,2,1,3,2,1,2,Yes
39,Travel_Rarely,1431,Research & Development,1,1,96,15417,2232,Laboratory Technician,4,Medical,1,332,3,Femaleemale,3,3,Divorced,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2,No
32,Non-Travel,976,Sales,26,2,100,12069,4465,Sales Executive,4,Marketing,1,333,3,Maleale,3,4,Married,0,Y,No,18,1,3,80,0,4,2,3,3,2,2,2,No
41,Travel_Rarely,1411,Research & Development,19,2,36,19877,3072,Research Scientist,2,Life Sciences,1,334,3,Maleale,3,1,Divorced,2,Y,No,16,1,3,80,2,17,2,2,1,0,0,0,No
40,Travel_Rarely,1300,Research & Development,24,2,62,24447,3319,Research Scientist,2,Technical Degree,1,335,1,Maleale,3,4,Divorced,1,Y,No,17,1,3,80,2,9,3,3,9,8,4,7,No
45,Travel_Rarely,252,Research & Development,1,5,70,15970,19202,Manager,3,Other,1,336,3,Maleale,4,4,Married,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7,No
31,Travel_Frequently,1327,Research & Development,3,3,73,13523,13675,Research Director,4,Medical,1,337,2,Maleale,3,3,Divorced,9,Y,No,12,1,3,80,1,9,3,3,2,2,2,2,No
33,Travel_Rarely,832,Research & Development,5,1,63,14776,2911,Research Scientist,4,Life Sciences,1,338,3,Femaleemale,2,4,Married,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2,No
34,Travel_Rarely,470,Research & Development,2,2,84,23687,5957,Manufacturing Director,4,Life Sciences,1,339,4,Maleale,2,1,Married,6,Y,No,13,2,3,80,1,13,3,3,11,9,5,9,No
37,Travel_Rarely,1017,Research & Development,1,1,83,18697,3920,Research Scientist,2,Medical,1,340,3,Femaleemale,2,1,Married,2,Y,No,14,1,3,80,1,17,2,2,3,1,0,2,No
45,Travel_Frequently,1199,Research & Development,7,2,77,5118,6434,Manufacturing Director,4,Life Sciences,1,341,1,Maleale,4,3,Married,4,Y,No,17,4,3,80,1,9,1,3,3,2,0,2,No
37,Travel_Frequently,504,Research & Development,10,3,61,22573,10048,Manufacturing Director,3,Medical,1,342,1,Maleale,3,3,Divorced,6,Y,No,11,2,3,80,2,17,5,3,1,0,0,0,Yes
39,Travel_Frequently,505,Research & Development,2,3,64,6420,10938,Healthcare Representative,4,Technical Degree,1,343,3,Femaleemale,3,3,Single,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8,No
29,Travel_Rarely,665,Research & Development,15,1,60,22673,2340,Research Scientist,3,Life Sciences,1,346,3,Maleale,3,4,Single,1,Y,No,19,1,3,80,0,6,1,3,6,5,1,5,No
42,Travel_Rarely,916,Research & Development,17,2,82,23016,6545,Research Scientist,2,Life Sciences,1,347,4,Femaleemale,4,1,Single,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2,No
29,Travel_Rarely,1247,Sales,20,2,45,10732,6931,Sales Executive,2,Marketing,1,349,4,Maleale,3,4,Divorced,2,Y,No,14,4,3,80,1,10,2,3,3,2,0,2,No
25,Travel_Rarely,685,Research & Development,1,2,62,7505,4898,Manufacturing Director,3,Life Sciences,1,350,1,Femaleemale,3,3,Married,0,Y,No,12,4,3,80,2,5,3,3,4,2,1,2,No
42,Travel_Rarely,269,Research & Development,2,1,56,8007,2593,Laboratory Technician,3,Medical,1,351,4,Femaleemale,2,1,Divorced,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8,No
40,Travel_Rarely,1416,Research & Development,2,5,49,5949,19436,Research Director,2,Medical,1,352,1,Maleale,3,3,Divorced,0,Y,No,19,4,3,80,1,22,5,3,21,7,3,9,No
51,Travel_Rarely,833,Research & Development,1,1,96,23231,2723,Research Scientist,3,Life Sciences,1,353,3,Maleale,3,4,Married,1,Y,No,11,2,3,80,0,1,0,2,1,0,0,0,No
31,Travel_Frequently,307,Research & Development,29,1,71,11652,3479,Laboratory Technician,2,Medical,1,355,3,Maleale,2,2,Single,0,Y,No,11,2,3,80,0,6,2,4,5,4,1,4,Yes
32,Travel_Frequently,1311,Research & Development,7,1,100,26062,2794,Laboratory Technician,3,Life Sciences,1,359,2,Maleale,4,2,Married,1,Y,No,20,3,4,80,0,5,3,1,5,1,0,3,No
38,Non-Travel,1327,Sales,2,2,39,19682,5249,Sales Executive,2,Life Sciences,1,361,4,Maleale,2,4,Married,3,Y,No,18,4,3,80,1,13,0,3,8,7,7,5,No
32,Travel_Rarely,128,Research & Development,2,2,84,19737,2176,Laboratory Technician,1,Technical Degree,1,362,4,Maleale,2,1,Single,4,Y,No,13,4,3,80,0,9,5,3,6,2,0,4,No
46,Travel_Rarely,488,Sales,2,4,75,14977,16872,Manager,3,Technical Degree,1,363,3,Femaleemale,1,2,Married,3,Y,Yes,12,2,3,80,1,28,2,2,7,7,7,7,No
28,Travel_Rarely,529,Research & Development,2,1,79,14935,3485,Laboratory Technician,4,Life Sciences,1,364,1,Maleale,3,3,Single,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0,Yes
29,Travel_Rarely,1210,Sales,2,2,78,3687,6644,Sales Executive,3,Medical,1,366,1,Maleale,2,2,Married,2,Y,No,19,2,3,80,2,10,2,3,0,0,0,0,No
31,Travel_Rarely,1463,Research & Development,23,2,64,14408,5582,Healthcare Representative,3,Medical,1,367,2,Maleale,2,4,Married,0,Y,No,21,2,4,80,1,10,2,3,9,0,7,8,No
25,Non-Travel,675,Research & Development,5,2,85,18384,4000,Healthcare Representative,2,Life Sciences,1,369,2,Maleale,4,1,Divorced,1,Y,No,12,4,3,80,2,6,2,3,6,3,1,5,No
45,Travel_Rarely,1385,Research & Development,20,4,79,7501,13496,Healthcare Representative,2,Medical,1,372,3,Maleale,3,4,Married,0,Y,Yes,14,2,3,80,0,21,2,3,20,7,4,10,No
36,Travel_Rarely,1403,Research & Development,6,1,47,20251,3210,Laboratory Technician,3,Life Sciences,1,373,4,Maleale,3,4,Married,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11,No
55,Travel_Rarely,452,Research & Development,1,5,81,18938,19045,Manager,3,Medical,1,374,4,Maleale,3,1,Single,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13,No
47,Non-Travel,666,Research & Development,29,3,88,10268,11849,Manager,4,Life Sciences,1,376,1,Maleale,3,2,Married,1,Y,Yes,12,4,3,80,1,10,2,2,10,7,9,9,Yes
28,Travel_Rarely,1158,Research & Development,9,1,94,2613,2070,Research Scientist,3,Medical,1,377,4,Maleale,3,4,Married,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4,No
37,Travel_Rarely,228,Sales,6,2,98,22825,6502,Sales Executive,4,Medical,1,378,3,Maleale,3,4,Married,4,Y,No,14,2,3,80,1,7,5,4,5,4,0,1,No
21,Travel_Rarely,996,Research & Development,3,1,100,10531,3230,Research Scientist,2,Medical,1,379,4,Maleale,2,3,Single,1,Y,No,17,1,3,80,0,3,4,4,3,2,1,0,No
37,Non-Travel,728,Research & Development,1,3,80,11677,13603,Research Director,4,Medical,1,380,1,Femaleemale,3,4,Divorced,2,Y,Yes,18,1,3,80,2,15,2,3,5,2,0,2,No
35,Travel_Rarely,1315,Research & Development,22,3,71,19100,11996,Manager,3,Life Sciences,1,381,2,Femaleemale,4,2,Divorced,7,Y,No,18,2,3,80,1,10,6,2,7,7,6,2,No
38,Travel_Rarely,322,Sales,7,2,44,19191,5605,Sales Executive,2,Medical,1,382,1,Femaleemale,4,1,Divorced,1,Y,Yes,24,3,4,80,1,8,3,3,8,0,7,7,No
26,Travel_Frequently,1479,Research & Development,1,2,84,26767,6397,Manufacturing Director,3,Life Sciences,1,384,3,Femaleemale,3,2,Divorced,1,Y,No,20,1,4,80,1,6,6,1,6,5,1,4,No
50,Travel_Rarely,797,Research & Development,4,5,96,15815,19144,Research Director,1,Life Sciences,1,385,1,Maleale,3,2,Divorced,3,Y,No,14,1,3,80,2,28,4,2,10,4,1,6,No
53,Travel_Rarely,1070,Research & Development,3,4,45,21016,17584,Research Director,4,Medical,1,386,3,Maleale,3,3,Married,3,Y,Yes,16,4,3,80,3,21,5,2,5,3,1,3,No
42,Travel_Rarely,635,Sales,1,2,99,24532,4907,Sales Executive,1,Life Sciences,1,387,2,Maleale,3,3,Married,1,Y,No,25,3,4,80,0,20,3,3,20,16,11,6,No
29,Travel_Frequently,442,Sales,2,2,44,20260,4554,Sales Executive,2,Life Sciences,1,388,2,Maleale,3,4,Single,1,Y,No,18,1,3,80,0,10,3,2,10,7,0,9,No
55,Travel_Rarely,147,Research & Development,20,2,37,15972,5415,Laboratory Technician,2,Technical Degree,1,389,2,Maleale,3,4,Married,3,Y,Yes,19,4,3,80,1,12,4,3,10,7,0,8,No
26,Travel_Frequently,496,Research & Development,11,2,60,22722,4741,Healthcare Representative,2,Medical,1,390,1,Maleale,3,1,Married,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3,No
